DATE	type	rarity	vendor	level	name	attribute_slot	attribute_value	attribute_type
2024-05-28	mod	header-he	シアター	40	RDX Pellet Payload	マイン	4.3	ダメージ
2024-05-28	mod	header-he	シアター	40	Synthetic Mineral Frame	シールド	4.2	ホルスタード自動回復
2024-05-28	mod	header-he	シアター	40	Vac Pack	ファイアフライ	5.9	ダメージ
2024-05-28	mod	header-he	シアター	40	Decoy Projector Internals	デコイ	6.0	持続時間
2024-05-28	mod	header-utility	キャンパス	40	Utility Protocol: Intensity	gear	16.2	スキル修復
2024-05-28	mod	header-he	キャンパス	40	Polypropylene Recipe	ケミランチャー	6.1	スキルヘイスト
2024-05-28	mod	header-he	キャンパス	40	Network Firewall	ハイヴ	7.4	HP
2024-05-28	mod	header-he	キャンパス	40	Super Glue	パルス	8.9	効果持続時間
2024-05-28	mod	header-he	キャンパス	40	Trap Electronics Upgrade	トラップ	6.1	ショック範囲
2024-05-28	mod	header-utility	キャッスル	40	Utility System: Assist	gear	16.1	スキル修復
2024-05-28	mod	header-he	キャッスル	40	Imbued Metal String	ケミランチャー	5.8	回復
2024-05-28	mod	header-he	キャッスル	40	Cooling Vents	ハイヴ	4.0	スティムチャージ
2024-05-28	mod	header-he	キャッスル	40	Silicon Carbide Coil	パルス	8.7	範囲
2024-05-28	mod	header-he	キャッスル	40	Trap Charge Improvement	トラップ	4.1	持続時間
2024-05-28	mod	header-defensive	DZウエスト	40	Defensive System: Mending	gear	8.3	パルス耐性
2024-05-28	mod	header-he	DZウエスト	40	RDX Pellet Payload	マイン	4.1	ダメージ
2024-05-28	mod	header-he	DZウエスト	40	Adaptive Insulation Foam	シールド	4.2	アクティブ自動回復
2024-05-28	mod	header-he	DZウエスト	40	Micro Conduits	ファイアフライ	8.1	スピード
2024-05-28	mod	header-he	DZウエスト	40	Decoy Projector Internals	デコイ	6.0	持続時間
2024-05-28	mod	header-offensive	DZサウス	40	Offensive Protocol: Critical	gear	10.2	クリティカルダメージ
2024-05-28	mod	header-he	DZサウス	40	Trauma Analyzer	ドローン	8.1	スキャン範囲
2024-05-28	mod	header-he	DZサウス	40	Ammo Box	タレット	1.0	追加スナイパー弾薬
2024-05-28	mod	header-he	DZサウス	40	Improved Sticky Payload	粘着爆弾	5.0	ブラスト範囲
2024-05-28	mod	header-utility	DZイースト	40	Utility Protocol: Intensity	gear	15.8	スキル修復
2024-05-28	mod	header-he	DZイースト	40	Disintegrating Links	ケミランチャー	4.3	持続時間
2024-05-28	mod	header-he	DZイースト	40	Radar Signal Antennas	ハイヴ	8.2	スティム効率
2024-05-28	mod	header-he	DZイースト	40	Silicon Carbide Coil	パルス	8.6	範囲
2024-05-28	mod	header-he	DZイースト	40	Trap Charge Improvement	トラップ	4.1	持続時間
2024-05-28	mod	header-offensive	ヘイヴン	40	Offensive System: Dexterity	gear	4.6	クリティカル率
2024-05-28	mod	header-utility	ヘイヴン	40	Utility Protocol: Intensity	gear	16.1	スキル修復
2024-05-28	mod	header-he	ヘイヴン	40	Titanium Reinforcement	シールド	4.2	アクティブ自動回復
2024-05-28	mod	header-he	ヘイヴン	40	Vac Pack	ファイアフライ	5.7	ダメージ
2024-05-28	mod	header-he	ヘイヴン	40	Improved Sticky Launcher	粘着爆弾	4.9	ブラスト範囲
2024-05-28	mod	header-offensive	ベニテス	40	Offensive System: Firearms	gear	7.3	ヘッドショットダメージ上昇
2024-05-28	mod	header-defensive	ベニテス	40	Defensive Protocol: Stamina	gear	17.1	修復量
2024-05-28	mod	header-he	ベニテス	40	Trauma Analyzer	ドローン	8.2	スキャン範囲
2024-05-28	mod	header-he	ベニテス	40	Microfiller Resin	ファイアフライ	1.0	最多ターゲット
2024-05-28	mod	header-he	ベニテス	40	Improved Sticky Payload	粘着爆弾	4.9	ブラスト範囲
2024-05-28	mod	header-offensive	キャシー	40	Offensive System: Firearms	gear	8.0	ヘッドショットダメージ上昇
2024-05-28	mod	header-he	キャシー	40	Tungsten Compound	ファイアフライ	6.3	視覚奪取効果持続時間
2024-06-04	mod	header-offensive	ホワイトハウス	40	Offensive Protocol: Critical	gear	4.4	クリティカル率
2024-06-04	mod	header-he	ホワイトハウス	40	Gaffer Tape	ドローン	4.2	ダメージ
2024-06-04	mod	header-he	ホワイトハウス	40	Spare Parts	タレット	1.0	追加スナイパー弾薬
2024-06-04	mod	header-he	ホワイトハウス	40	Improved Sticky Payload	粘着爆弾	4.0	炎上持続時間
2024-06-04	mod	header-defensive	クランショップ	40	Defensive Protocol: Stamina	gear	8.9	混乱耐性
2024-06-04	mod	header-utility	クランショップ	40	Utility Protocol: Intensity	gear	16.6	スキル修復
2024-06-04	mod	header-utility	クランショップ	40	Utility System: Assist	gear	17.2	スキル修復
2024-06-04	mod	header-he	クランショップ	40	Explosive Requisition	ドローン	2.0	追加爆弾
2024-06-04	mod	header-defensive	シアター	40	Defensive System: Mending	gear	8.6	電波妨害耐性
2024-06-04	mod	header-he	シアター	40	Mini Electric Motor	マイン	4.3	ダメージ
2024-06-04	mod	header-he	シアター	40	Supramolecular Networks	シールド	4.1	ホルスタード自動回復
2024-06-04	mod	header-he	シアター	40	Micro Conduits	gear	6.1	スキルヘイスト
2024-06-04	mod	header-he	シアター	40	Decoy Projector Internals	デコイ	6.0	持続時間
2024-06-04	mod	header-utility	キャンパス	40	Utility System: Assist	gear	8.5	スキル持続時間
2024-06-04	mod	header-he	キャンパス	40	Ultra-Thin Cartridges	ケミランチャー	4.3	持続時間
2024-06-04	mod	header-he	キャンパス	40	Extra Payload	ハイヴ	8.2	リバイバーアーマー修復
2024-06-04	mod	header-he	キャンパス	40	Super Glue	パルス	14.7	HP
2024-06-04	mod	header-he	キャンパス	40	Trap Electronics Upgrade	トラップ	5.7	持続時間
2024-06-04	mod	header-utility	キャッスル	40	Utility Protocol: Intensity	gear	10.1	スキルヘイスト
2024-06-04	mod	header-he	キャッスル	40	Hydrocloric Infusion	ケミランチャー	1.0	弾薬
2024-06-04	mod	header-he	キャッスル	40	Swarm Control	ハイヴ	4.1	持続時間
2024-06-04	mod	header-he	キャッスル	40	Nickel-Chromium Wire	パルス	8.8	範囲
2024-06-04	mod	header-he	キャッスル	40	Trap Charge Improvement	トラップ	4.1	持続時間
2024-06-04	mod	header-defensive	DZウエスト	40	Defensive Protocol: Stamina	gear	11.0	対エリート防御
2024-06-04	mod	header-he	DZウエスト	40	Mini Electric Motor	マイン	4.8	スキルヘイスト
2024-06-04	mod	header-he	DZウエスト	40	Shape-memory Alloy	シールド	4.2	ディフレクターダメージ
2024-06-04	mod	header-he	DZウエスト	40	Hardened Casing	ファイアフライ	8.1	スピード
2024-06-04	mod	header-he	DZウエスト	40	Decoy Projector Internals	デコイ	6.0	持続時間
2024-06-04	mod	header-offensive	DZサウス	40	Offensive Protocol: Critical	gear	4.6	クリティカル率
2024-06-04	mod	header-he	DZサウス	40	Trauma Analyzer	ドローン	8.3	HP
2024-06-04	mod	header-he	DZサウス	40	Organic Circuits	タレット	5.7	持続時間
2024-06-04	mod	header-he	DZサウス	40	Improved Sticky Launcher	粘着爆弾	4.3	スキルヘイスト
2024-06-04	mod	header-utility	DZイースト	40	Utility System: Electronics	gear	15.8	スキル修復
2024-06-04	mod	header-he	DZイースト	40	Cell Penetrating Peptide	ケミランチャー	4.3	ダメージ
2024-06-04	mod	header-he	DZイースト	40	Swarm Control	ハイヴ	7.7	HP
2024-06-04	mod	header-he	DZイースト	40	Nickel-Chromium Wire	パルス	6.4	コーンサイズ
2024-06-04	mod	header-he	DZイースト	40	Trap Charge Improvement	トラップ	4.1	持続時間
2024-06-04	mod	header-defensive	ヘイヴン	40	Defensive System: Mending	gear	8.5	電波妨害耐性
2024-06-04	mod	header-defensive	ヘイヴン	40	Defensive Protocol: Stamina	gear	8.6	電波妨害耐性
2024-06-04	mod	header-he	ヘイヴン	40	Weather Coating	タレット	1.0	追加迫撃砲弾薬
2024-06-04	mod	header-he	ヘイヴン	40	Micro Conduits	ファイアフライ	7.8	スピード
2024-06-04	mod	header-he	ヘイヴン	40	Improved Sticky Launcher	粘着爆弾	6.3	持続時間
2024-06-04	mod	header-offensive	ベニテス	40	Offensive System: Firearms	gear	7.4	ヘッドショットダメージ上昇
2024-06-04	mod	header-offensive	ベニテス	40	Offensive Protocol: Critical	gear	4.6	クリティカル率
2024-06-04	mod	header-he	ベニテス	40	Magnetic Rail	タレット	4.1	ダメージ
2024-06-04	mod	header-he	ベニテス	40	Ultra-Thin Cartridges	ケミランチャー	4.3	持続時間
2024-06-04	mod	header-he	ベニテス	40	Trap Electronics Upgrade	トラップ	5.8	ショック範囲
2024-06-04	mod	header-defensive	キャシー	40	Defensive Protocol: Stamina	gear	8.9	混乱耐性
2024-06-04	mod	header-he	キャシー	40	Ultra-Thin Cartridges	ケミランチャー	1.0	弾薬
2024-06-11	mod	header-defensive	キャシー	40	Defensive Protocol: Resilience	gear	8.9	トラップ耐性
2024-06-11	mod	header-he	キャシー	40	Graphene Battery	ドローン	6.6	偏向持続時間
2024-06-11	mod	header-offensive	ホワイトハウス	40	Offensive System: Dexterity	gear	9.9	クリティカルダメージ
2024-06-11	mod	header-he	ホワイトハウス	40	Hollow-point Bullets	ドローン	4.3	ダメージ
2024-06-11	mod	header-he	ホワイトハウス	40	Multi-Tool	タレット	6.0	持続時間
2024-06-11	mod	header-he	ホワイトハウス	40	Improved Sticky Launcher	ケミランチャー	4.9	ブラスト範囲
2024-06-11	mod	header-defensive	クランショップ	40	Defensive Protocol: Resilience	gear	8.9	トラップ耐性
2024-06-11	mod	header-utility	クランショップ	40	Utility Protocol: Intensity	gear	10.5	スキルヘイスト
2024-06-11	mod	header-offensive	クランショップ	40	Offensive Protocol: Critical	gear	5.0	クリティカル率
2024-06-11	mod	header-he	クランショップ	40	Lubrication Gel	タレット	4.5	炎上ダメージ
2024-06-11	mod	header-defensive	シアター	40	Defensive Protocol: Resilience	gear	11.0	対エリート防御
2024-06-11	mod	header-he	シアター	40	Mini Electric Motor	マイン	5.0	スキルヘイスト
2024-06-11	mod	header-he	シアター	40	Liquid Metal Microdroplets	シールド	4.0	ダメージボーナス(敵1体ごと)
2024-06-11	mod	header-he	シアター	40	Micro Conduits	ファイアフライ	6.1	スキルヘイスト
2024-06-11	mod	header-he	シアター	40	Decoy Projector Internals	デコイ	6.0	持続時間
2024-06-11	mod	header-utility	キャンパス	40	Utility Protocol: Intensity	gear	16.4	スキル修復
2024-06-11	mod	header-he	キャンパス	40	Ecotoxicology Research	ケミランチャー	1.0	弾薬
2024-06-11	mod	header-he	キャンパス	40	Backpack Battery	ハイヴ	4.3	持続時間
2024-06-11	mod	header-he	キャンパス	40	Heating Mantle	パルス	8.7	効果持続時間
2024-06-11	mod	header-he	キャンパス	40	Trap Charge Improvement	トラップ	4.3	持続時間
2024-06-11	mod	header-utility	キャッスル	40	Utility System: Electronics	gear	15.8	スキル修復
2024-06-11	mod	header-he	キャッスル	40	Pharmacokinetic Enhancer	ケミランチャー	4.2	持続時間
2024-06-11	mod	header-he	キャッスル	40	Experimental Blend	ハイヴ	8.4	スティム効率
2024-06-11	mod	header-he	キャッスル	40	Atmospheric Analyzer	パルス	8.7	効果持続時間
2024-06-11	mod	header-he	キャッスル	40	Trap Charge Improvement	トラップ	4.2	持続時間
2024-06-11	mod	header-defensive	DZウエスト	40	Defensive Protocol: Resilience	gear	8.2	電波妨害耐性
2024-06-11	mod	header-he	DZウエスト	40	Ball Bearings	マイン	6.4	HP
2024-06-11	mod	header-he	DZウエスト	40	Cementitious Material	シールド	4.3	シールドHP
2024-06-11	mod	header-he	DZウエスト	40	Propantriol Adhesive	ファイアフライ	6.0	視覚奪取効果持続時間
2024-06-11	mod	header-he	DZウエスト	40	Decoy Projector Internals	デコイ	5.5	持続時間
2024-06-11	mod	header-offensive	DZサウス	40	Offensive System: Dexterity	gear	7.4	ヘッドショットダメージ上昇
2024-06-11	mod	header-he	DZサウス	40	Terminal Ballistics	ドローン	2.0	追加爆弾
2024-06-11	mod	header-he	DZサウス	40	Spare Parts	タレット	7.3	HP
2024-06-11	mod	header-he	DZサウス	40	Improved Sticky Payload	ケミランチャー	6.4	ダメージ
2024-06-11	mod	header-utility	DZイースト	40	Utility System: Electronics	gear	16.2	スキル修復
2024-06-11	mod	header-he	DZイースト	40	Disintegrating Links	ケミランチャー	5.7	スキルヘイスト
2024-06-11	mod	header-he	DZイースト	40	Steel Harness	ハイヴ	4.0	修復チャージ
2024-06-11	mod	header-he	DZイースト	40	Heating Mantle	パルス	4.9	スキルヘイスト
2024-06-11	mod	header-he	DZイースト	40	Trap Electronics Upgrade	トラップ	6.0	持続時間
2024-06-11	mod	header-offensive	ヘイヴン	40	Offensive System: Dexterity	gear	9.9	クリティカルダメージ
2024-06-11	mod	header-defensive	ヘイヴン	40	Defensive Protocol: Stamina	gear	8.5	炎上耐性
2024-06-11	mod	header-he	ヘイヴン	40	Weaved Aramid Fiber	シールド	4.1	ディフレクターダメージ
2024-06-11	mod	header-he	ヘイヴン	40	Slip Fit Tube	ケミランチャー	4.3	ダメージ
2024-06-11	mod	header-he	ヘイヴン	40	Improved Sticky Payload	粘着爆弾	4.8	ブラスト範囲
2024-06-11	mod	header-utility	ベニテス	40	Utility System: Assist	gear	16.4	スキル修復
2024-06-11	mod	header-defensive	ベニテス	40	Defensive Protocol: Stamina	gear	15668.0	キルによるアーマー
2024-06-11	mod	header-he	ベニテス	40	Mini Electric Motor	マイン	4.7	スキルヘイスト
2024-06-11	mod	header-he	ベニテス	40	Silicon Carbide Coil	パルス	6.3	コーンサイズ
2024-06-11	mod	header-he	ベニテス	40	Decoy Housing Shell	デコイ	6.0	HP
2024-06-18	mod	header-offensive	ホワイトハウス	40	Offensive System: Firearms	gear	7.0	ヘッドショットダメージ上昇
2024-06-18	mod	header-he	ホワイトハウス	40	Hollow-point Bullets	ドローン	4.9	ダメージ軽減
2024-06-18	mod	header-he	ホワイトハウス	40	Spare Parts	タレット	7.3	HP
2024-06-18	mod	header-he	ホワイトハウス	40	Improved Sticky Payload	粘着爆弾	4.9	ブラスト範囲
2024-06-18	mod	header-offensive	クランショップ	40	Offensive System: Dexterity	gear	10.3	クリティカルダメージ
2024-06-18	mod	header-he	クランショップ	40	Ball Bearings	マイン	6.6	HP
2024-06-18	mod	header-offensive	クランショップ	40	Offensive System: Firearms	gear	4.7	クリティカル率
2024-06-18	mod	header-he	クランショップ	40	Atmospheric Analyzer	パルス	8.9	効果持続時間
2024-06-18	mod	header-defensive	シアター	40	Defensive Protocol: Resilience	gear	8.6	混乱耐性
2024-06-18	mod	header-he	シアター	40	Delivery System Upgrade	マイン	5.0	スキルヘイスト
2024-06-18	mod	header-he	シアター	40	Adaptive Insulation Foam	シールド	4.3	ディフレクターダメージ
2024-06-18	mod	header-he	シアター	40	RAM Surplus	ファイアフライ	1.0	最多ターゲット
2024-06-18	mod	header-he	シアター	40	Decoy Housing Shell	デコイ	6.0	HP
2024-06-18	mod	header-utility	キャンパス	40	Utility Protocol: Intensity	gear	16.4	スキル修復
2024-06-18	mod	header-he	キャンパス	40	Ecotoxicology Research	ケミランチャー	1.0	弾薬
2024-06-18	mod	header-he	キャンパス	40	Cooling Vents	ハイヴ	4.0	スティムチャージ
2024-06-18	mod	header-he	キャンパス	40	Silicon Carbide Coil	パルス	6.3	コーンサイズ
2024-06-18	mod	header-he	キャンパス	40	Trap Electronics Upgrade	トラップ	6.0	ショック範囲
2024-06-18	mod	header-utility	キャッスル	40	Utility System: Assist	gear	16.4	スキル修復
2024-06-18	mod	header-he	キャッスル	40	Polypropylene Recipe	ケミランチャー	1.0	弾薬
2024-06-18	mod	header-he	キャッスル	40	Cooling Vents	ハイヴ	4.0	スティンガーチャージ
2024-06-18	mod	header-he	キャッスル	40	Nickel-Chromium Wire	パルス	8.5	範囲
2024-06-18	mod	header-he	キャッスル	40	Trap Electronics Upgrade	トラップ	5.8	ショック範囲
2024-06-18	mod	header-defensive	DZウエスト	40	Defensive System: Mending	gear	8.2	トラップ耐性
2024-06-18	mod	header-he	DZウエスト	40	Russian Doll Protocol	マイン	4.9	スキルヘイスト
2024-06-18	mod	header-he	DZウエスト	40	Dielectric Elastomers	シールド	4.3	ホルスタード自動回復
2024-06-18	mod	header-he	DZウエスト	40	Alignment Valve	ファイアフライ	8.3	スピード
