DATE	type	rarity	vendor	level	name	dmg	rpm	mag	talent	attribute1_icon	attribute1_value	attribute1_type	attribute2_icon	attribute2_value	attribute2_type	attribute3_icon	attribute3_value	attribute3_type
2023-11-21	weapon	header-he	クランショップ	40	オフィサー M9 A1	81,801	350	20	ビンディクティブ	icon-weapons	13.5	ピストルダメージ	icon-weapons	9.5	装弾数			
2023-11-21	weapon	header-he	クランショップ	40	タクティカル スーパー 90 SBS	440,031	160	8	インシンク	icon-weapons	13.0	ショットガンダメージ	icon-weapons	10.0	アーマーへのダメージ	icon-weapons	12.6	切り替え速度
2023-11-21	weapon	header-he	クランショップ	40	コンバーテッド SMG-9 A2	49,833	825	32	プリザベーション	icon-weapons	14.9	SMGダメージ	icon-weapons	15.5	クリティカル率	icon-weapons	8.0	カバー外のターゲットへのダメージ
2023-11-21	weapon	header-named	カウントダウン	40	ボーン・グレート		750	30	パーフェクト・スタビライズ	icon-weapons	11.8	アサルトライフルダメージ	icon-weapons	16.5	HPダメージ	icon-weapons	10.7	リロード速度
2023-11-21	weapon	header-named	シアター	40	ベイカーズダズン	205,442	180	10	パーフェクト・ラッキーショット	icon-weapons	9.5	ライフルダメージ	icon-weapons	14.0	クリティカルダメージ	icon-weapons	5.0	アーマーへのダメージ
2023-11-21	weapon	header-he	シアター	40	ブラックマーケット SASG-12 S	364,812	180	7	サディスト	icon-weapons	11.3	ショットガンダメージ	icon-weapons	9.0	アーマーへのダメージ	icon-weapons	7.5	クリティカル率
2023-11-21	weapon	header-he	シアター	40	M1A CQB	156,080	320	10	ディターミネーション	icon-weapons	10.6	ライフルダメージ	icon-weapons	12.0	クリティカルダメージ	icon-weapons	12.2	切り替え速度
2023-11-21	weapon	header-named	キャンパス	40	デア	37,610	580	200	パーフェクト・フラットライン	icon-weapons	8.02	LMGダメージ	icon-weapons	8.0	カバー外のターゲットへのダメージ	icon-weapons	9.0	クリティカルダメージ
2023-11-21	weapon	header-he	キャンパス	40	M700 カーボン	376,096	54	7	イグナイテッド	icon-weapons	13.2	マークスマンライフルダメージ	icon-weapons	85.0	ヘッドショットダメージ上昇	icon-weapons	7.0	クリティカル率
2023-11-21	weapon	header-he	キャンパス	40	ブラックマーケット M60 E6	61,116	500	100	フレンジー	icon-weapons	9.1	LMGダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ	icon-weapons	7.5	クリティカル率
2023-11-21	weapon	header-named	キャッスル	40	コマンドー	159,841	260	10	パーフェクト・ネイキッド	icon-weapons	11.1	マークスマンライフルダメージ	icon-weapons	83.0	ヘッドショットダメージ上昇	icon-weapons	12.5	切り替え速度
2023-11-21	weapon	header-he	キャッスル	40	サープラス SVD	159,841	260	10	ファーストブラッド	icon-weapons	9.1	マークスマンライフルダメージ	icon-weapons	101.0	ヘッドショットダメージ上昇	icon-weapons	12.4	切り替え速度
2023-11-21	weapon	header-he	キャッスル	40	M249 B	56,414	550	100	ブレッドバスケット	icon-weapons	12.9	LMGダメージ	icon-weapons	8.0	カバー外のターゲットへのダメージ	icon-weapons	6.0	HPダメージ
2023-11-21	weapon	header-named	DZウエスト	40	バックアップブームスティック	620,556	200	2	接近戦	icon-weapons	17.0	ショットガンダメージ	icon-weapons	8.0	アーマーへのダメージ	icon-weapons	3.7	連射速度
2023-11-21	weapon	header-he	DZウエスト	40	カスタム M870 MCS	695,775	75	5	持続力	icon-weapons	11.3	ショットガンダメージ	icon-weapons	8.0	アーマーへのダメージ	icon-weapons	9.0	ヘッドショットダメージ上昇
2023-11-21	weapon	header-he	DZウエスト	40	アーバン MDR	97,785	360	20	ラッキーショット	icon-weapons	9.3	ライフルダメージ	icon-weapons	13.0	クリティカルダメージ	icon-weapons	9.0	装弾数
2023-11-21	weapon	header-he	DZサウス	40	MP5-N	51,713	800	32	スタビライズ	icon-weapons	12.0	SMGダメージ	icon-weapons	16.5	クリティカル率	icon-weapons	5.5	HPダメージ
2023-11-21	weapon	header-he	DZサウス	40	AK-M	52,056	600	30	メジャード	icon-weapons	12.8	アサルトライフルダメージ	icon-weapons	7.0	HPダメージ	icon-weapons	12.0	命中率
2023-11-21	weapon	header-he	DZサウス	40	タクティカル M1911	98,725	310	7	サンダーストライク	icon-weapons	10.6	ピストルダメージ	icon-weapons	5.0	アーマーへのダメージ			
2023-11-21	weapon	header-named	DZイースト	40	ニューリアライザブル	55,474	650	45	パーフェクト・オプティマイズド	icon-weapons	11.0	LMGダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ	icon-weapons	5.0	アーマーへのダメージ
2023-11-21	weapon	header-he	DZイースト	40	M700 タクティカル	376,096	54	7	フラットライン	icon-weapons	10.4	マークスマンライフルダメージ	icon-weapons	86.0	ヘッドショットダメージ上昇	icon-weapons	7.0	クリティカルダメージ
2023-11-21	weapon	header-he	DZイースト	40	IWI ネゲブ	37,610	850	100	フレンジー	icon-weapons	10.7	LMGダメージ	icon-weapons	10.0	カバー外のターゲットへのダメージ	icon-weapons	18.5	最適射程
2023-11-21	weapon	header-he	ヘイヴン	40	ヴェクター SBR .45 ACP	40,430	1200	25	ビンディクティブ	icon-weapons	13.5	SMGダメージ	icon-weapons	13.0	クリティカル率	icon-weapons	6.0	命中率
2023-11-21	weapon	header-he	ヘイヴン	40	M700 タクティカル	376,096	54	7	サンダーストライク	icon-weapons	15.0	マークスマンライフルダメージ	icon-weapons	85.0	ヘッドショットダメージ上昇	icon-weapons	7.0	カバー外のターゲットへのダメージ
2023-11-21	weapon	header-he	ヘイヴン	40	マリンスーパー 90	440,031	160	8	プリザベーション	icon-weapons	11.0	ショットガンダメージ	icon-weapons	9.0	アーマーへのダメージ	icon-weapons	7.0	クリティカル率
2023-11-21	weapon	header-he	ヘイヴン	40	ダイセロス	169,243	180	6	オプティミスト	icon-weapons	11.0	ピストルダメージ	icon-weapons	8.0	クリティカルダメージ			
2023-11-21	weapon	header-he	ベニテス	40	FAMAS 2010	44,191	900	30	ニアサイテッド	icon-weapons	9.5	アサルトライフルダメージ	icon-weapons	17.0	HPダメージ	icon-weapons	7.6	安定性
2023-11-21	weapon	header-he	ベニテス	40	SR-1	357,291	60	5	フラットライン	icon-weapons	11.6	マークスマンライフルダメージ	icon-weapons	88.0	ヘッドショットダメージ上昇	icon-weapons	17.5	最適射程
2023-11-21	weapon	header-he	ベニテス	40	スーパー 90	440,031	160	8	ブレッドバスケット	icon-weapons	9.3	ショットガンダメージ	icon-weapons	9.0	アーマーへのダメージ	icon-weapons	7.0	カバー外のターゲットへのダメージ
2023-11-21	weapon	header-he	ベニテス	40	ケルド-45	109,068	310	7	アイレス	icon-weapons	11.3	ピストルダメージ	icon-weapons	8.0	クリティカルダメージ			
2023-11-21	weapon	header-named	キャシー	40	ボーン・グレート		750	30	パーフェクト・スタビライズ	icon-weapons	11.8	アサルトライフルダメージ	icon-weapons	16.5	HPダメージ	icon-weapons	10.7	リロード速度
2023-11-21	weapon	header-named	キャシー	40	シールドスプリンタラー	45,132	850	30	パーフェクト・オプティミスト	icon-weapons	10.4	アサルトライフルダメージ	icon-weapons	14.0	HPダメージ	icon-weapons	15.0	切り替え速度
2023-11-21	weapon	header-he	キャシー	40	FAL	56,885	650	20	レンジャー	icon-weapons	11.9	アサルトライフルダメージ	icon-weapons	18.0	HPダメージ	icon-weapons	13.0	切り替え速度
2023-11-21	weapon	header-he	キャシー	40	1886	342,247	100	5	プリザベーション	icon-weapons	14.9	ライフルダメージ	icon-weapons	13.0	クリティカルダメージ	icon-weapons	7.0	HPダメージ
2023-11-28	weapon	header-named	ホワイトハウス	40	ボーン・グレート		750	30	パーフェクト・スタビライズ	icon-weapons	10.1	アサルトライフルダメージ	icon-weapons	16.5	HPダメージ	icon-weapons	7.0	カバー外のターゲットへのダメージ
2023-11-28	weapon	header-he	ホワイトハウス	40	CMMG バンシー	50,303	900	32	ストレインド	icon-weapons	11.2	SMGダメージ	icon-weapons	12.0	クリティカル率	icon-weapons	9.5	装弾数
2023-11-28	weapon	header-he	ホワイトハウス	40	SIG 556	50,773	720	30	フラットライン	icon-weapons	11.0	アサルトライフルダメージ	icon-weapons	15.0	HPダメージ	icon-weapons	13.0	切り替え速度
2023-11-28	weapon	header-he	ホワイトハウス	40	ファーストウェーブ PF45	82,741	370	12	アイレス	icon-weapons	11.9	ピストルダメージ	icon-weapons	3.3	連射速度			
2023-11-28	weapon	header-he	クランショップ	40	ミリタリー AK-M	60,645	600	30	キラー	icon-weapons	10.8	アサルトライフルダメージ	icon-weapons	17.0	HPダメージ	icon-weapons	9.0	クリティカル率
2023-11-28	weapon	header-he	クランショップ	40	ミリタリー G36	48,892	750	30	ニアサイテッド	icon-weapons	11.7	アサルトライフルダメージ	icon-weapons	16.0	HPダメージ	icon-weapons	12.9	切り替え速度
2023-11-28	weapon	header-he	クランショップ	40	GR9	37,610	750	200	キラー	icon-weapons	10.4	LMGダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ	icon-weapons	10.0	ヘッドショットダメージ上昇
2023-11-28	weapon	header-named	カウントダウン	40	コールドリレーションズ	59,705	700	58	パーフェクト・ストレインド	icon-weapons	11.5	SMGダメージ	icon-weapons	16.0	クリティカル率	icon-weapons	9.2	安定性
2023-11-28	weapon	header-named	カウントダウン	40	エバーラスティング・ゲイズ	116,120	275	20	パーフェクト・パーペチュエーション	icon-weapons	10.4	ライフルダメージ	icon-weapons	12.0	クリティカルダメージ	icon-weapons	10.0	カバー外のターゲットへのダメージ
2023-11-28	weapon	header-named	シアター	40	ブームスティック	620,556	200	2	パーフェクト・パンプアップ	icon-weapons	10.4	ショットガンダメージ	icon-weapons	9.0	アーマーへのダメージ	icon-weapons	8.0	クリティカルダメージ
2023-11-28	weapon	header-he	シアター	40	SIX12	451,314	170	6	接近戦	icon-weapons	9.5	ショットガンダメージ	icon-weapons	8.0	アーマーへのダメージ	icon-weapons	8.0	HPダメージ
2023-11-28	weapon	header-he	シアター	40	クラシック M1A	205,442	180	10	アイレス	icon-weapons	10.4	ライフルダメージ	icon-weapons	12.0	クリティカルダメージ	icon-weapons	8.0	HPダメージ
2023-11-28	weapon	header-he	キャンパス	40	M700 カーボン	376,096	54	7	ネイキッド	icon-weapons	10.4	マークスマンライフルダメージ	icon-weapons	93.0	ヘッドショットダメージ上昇	icon-weapons	8.5	装弾数
2023-11-28	weapon	header-he	キャンパス	40	クラシック M60	63,466	500	100	フラットライン	icon-weapons	15.0	LMGダメージ	icon-weapons	7.0	カバー外のターゲットへのダメージ	icon-weapons	7.0	装弾数
2023-11-28	weapon	header-named	キャッスル	40	スカルパル	376,096	70	7	フューチャーパーフェクト	icon-weapons	10.2	マークスマンライフルダメージ	icon-weapons	76.0	ヘッドショットダメージ上昇	icon-weapons	13.7	切り替え速度
2023-11-28	weapon	header-he	キャッスル	40	サープラス SVD	159,841	260	10	ストレインド	icon-weapons	10.6	マークスマンライフルダメージ	icon-weapons	9.1	ヘッドショットダメージ上昇	icon-weapons	9.0	安定性
2023-11-28	weapon	header-he	キャッスル	40	ブラックマーケット M60 E6	61,116	500	100	メジャード	icon-weapons	13.0	LMGダメージ	icon-weapons	8.0	カバー外のターゲットへのダメージ	icon-weapons	8.3	安定性
2023-11-28	weapon	header-named	DZウエスト	40	ハーモニー	104,837	300	30	パーフェクト・インシンク	icon-weapons	10.0	ライフルダメージ	icon-weapons	12.0	クリティカルダメージ	icon-weapons	5.0	アーマーへのダメージ
2023-11-28	weapon	header-he	DZウエスト	40	ダブルバレル ショットガン	620,556	200	2	サンダーストライク	icon-weapons	10.9	ショットガンダメージ	icon-weapons	8.0	アーマーへのダメージ	icon-weapons	11.6	切り替え速度
2023-11-28	weapon	header-he	DZウエスト	40	ライトウェイト M4	103,987	360	30	持続力	icon-weapons	14.8	ライフルダメージ	icon-weapons	11.0	クリティカルダメージ	icon-weapons	7.0	カバー外のターゲットへのダメージ
2023-11-28	weapon	header-named	DZサウス	40	アパートメント	53,124	850	30	パーフェクト・メジャード	icon-weapons	11.0	SMGダメージ	icon-weapons	13.0	クリティカル率	icon-weapons	9.0	ヘッドショットダメージ上昇
2023-11-28	weapon	header-he	DZサウス	40	P90	48,892	900	50	プリザベーション	icon-weapons	7.8	SMGダメージ	icon-weapons	21.0	クリティカル率	icon-weapons	6.5	装弾数
2023-11-28	weapon	header-he	DZサウス	40	FAL	56,885	650	20	ブレッドバスケット	icon-weapons	13.8	アサルトライフルダメージ	icon-weapons	13.5	HPダメージ	icon-weapons	7.0	クリティカルダメージ
2023-11-28	weapon	header-he	DZサウス	40	M1911	101,076	310	7	ブレッドバスケット	icon-weapons	9.9	ピストルダメージ	icon-weapons	8.4	命中率			
2023-11-28	weapon	header-he	DZイースト	40	パラトルーパー SVD	159,841	260	10	リフォーメーション	icon-weapons	10.8	マークスマンライフルダメージ	icon-weapons	92.0	ヘッドショットダメージ上昇	icon-weapons	7.0	クリティカル率
2023-11-28	weapon	header-he	DZイースト	40	M249 B	56,414	550	100	メジャード	icon-weapons	11.9	LMGダメージ	icon-weapons	9.0	カバー外のターゲットへのダメージ	icon-weapons	12.2	切り替え速度
2023-11-28	weapon	header-named	ヘイヴン	40	キャバレー	51,713	800	32	サンダーストライク	icon-weapons	9.5	SMGダメージ	icon-weapons	13.0	クリティカル率	icon-weapons	10.0	装弾数
2023-11-28	weapon	header-he	ヘイヴン	40	カバート SRS	338,957	60	7	ストレインド	icon-weapons	11.3	マークスマンライフルダメージ	icon-weapons	94.0	ヘッドショットダメージ上昇	icon-weapons	9.5	装弾数
2023-11-28	weapon	header-he	ヘイヴン	40	ミリタリー Mk17	116,120	275	20	ラッキーショット	icon-weapons	10.4	ライフルダメージ	icon-weapons	12.0	クリティカルダメージ	icon-weapons	8.3	安定性
2023-11-28	weapon	header-he	ヘイヴン	40	Px4 ストームType T	79,920	380	17	レンジャー	icon-weapons	9.2	ピストルダメージ	icon-weapons	5.0	アーマーへのダメージ			
